total 110583808
drwxr-x--- 2 dsop dsop    16384 2025-02-11 17:49:26 .
-rwxr-x--- 1 dsop dsop   219630 2023-03-21 09:22:06 junit-jupiter-engine-5.5.2.jar
-rwxr-x--- 1 dsop dsop   549435 2023-03-21 09:21:50 junit-jupiter-params-5.5.2.jar
-rwxr-x--- 1 dsop dsop    91709 2023-03-21 09:21:50 junit-platform-commons-1.5.2.jar
-rwxr-x--- 1 dsop dsop   163866 2023-03-21 09:21:50 junit-platform-engine-1.5.2.jar
-rwxr-x--- 1 dsop dsop    57152 2023-03-21 09:21:50 junit-vintage-engine-5.5.2.jar
-rwxr-x--- 1 dsop dsop  1394086 2023-03-21 09:21:48 lettuce-core-5.2.1.RELEASE.jar
-rwxr-x--- 1 dsop dsop   302511 2023-03-20 22:37:42 log4j-api-2.17.2.jar
-rwxr-x--- 1 dsop dsop  1811089 2023-03-30 12:55:16 log4j-core-2.17.2.jar
-rwxr-x--- 1 dsop dsop    30948 2023-03-30 12:55:16 log4j-jul-2.17.2.jar
-rwxr-x--- 1 dsop dsop    24248 2023-03-30 12:55:16 log4j-slf4j-impl-2.17.2.jar
-rwxr-x--- 1 dsop dsop   112558 2023-03-21 09:21:52 metrics-core-3.1.2.jar
-rwxr-x--- 1 dsop dsop   654247 2023-03-21 09:55:16 mina-core-2.0.19.jar
-rwxr-x--- 1 dsop dsop    29188 2023-03-21 09:21:54 mina-filter-ssl-1.1.7.jar
-rwxr-x--- 1 dsop dsop    29117 2023-03-21 09:21:54 mina-integration-spring-1.1.7.jar
-rwxr-x--- 1 dsop dsop   664511 2023-03-23 21:12:04 mockito-core-3.7.7.jar
-rw-r----- 1 dsop dsop  2475087 2021-09-28 18:17:42 mysql-connector-java-8.0.27.jar
-rwxr-x--- 1 dsop dsop    74282 2023-03-21 09:21:52 neethi-3.1.1.jar
-rwxr-x--- 1 dsop dsop     6690 2023-03-21 09:22:06 netflix-commons-util-0.1.1.jar
-rwxr-x--- 1 dsop dsop    69073 2023-03-21 09:22:04 netflix-eventbus-0.3.0.jar
-rwxr-x--- 1 dsop dsop   101813 2023-03-21 09:22:04 netflix-infix-0.3.0.jar
-rwxr-x--- 1 dsop dsop    13772 2023-03-21 09:22:06 netflix-statistics-0.1.1.jar
-rwxr-x--- 1 dsop dsop   277354 2023-03-21 09:21:48 netty-buffer-4.1.43.Final.jar
-rwxr-x--- 1 dsop dsop   318357 2023-03-21 09:21:48 netty-codec-4.1.43.Final.jar
-rwxr-x--- 1 dsop dsop   605403 2023-03-21 09:21:48 netty-common-4.1.43.Final.jar
-rwxr-x--- 1 dsop dsop   441343 2023-03-21 09:21:48 netty-handler-4.1.43.Final.jar
-rwxr-x--- 1 dsop dsop    32844 2023-03-21 09:21:48 netty-resolver-4.1.43.Final.jar
-rwxr-x--- 1 dsop dsop   474018 2023-03-21 09:21:48 netty-transport-4.1.43.Final.jar
-rwxr-x--- 1 dsop dsop    60436 2023-03-30 12:55:16 objenesis-3.1.jar
-rwxr-x--- 1 dsop dsop   177928 2023-03-21 09:21:52 opensaml-core-3.3.0.jar
-rwxr-x--- 1 dsop dsop    27040 2023-03-21 09:21:52 opensaml-profile-api-3.3.0.jar
-rwxr-x--- 1 dsop dsop   397385 2023-03-21 09:21:54 opensaml-saml-api-3.3.0.jar
-rwxr-x--- 1 dsop dsop  1128664 2023-03-21 09:21:52 opensaml-saml-impl-3.3.0.jar
-rwxr-x--- 1 dsop dsop    60830 2023-03-21 09:21:54 opensaml-security-api-3.3.0.jar
-rwxr-x--- 1 dsop dsop    97689 2023-03-21 09:21:54 opensaml-security-impl-3.3.0.jar
-rwxr-x--- 1 dsop dsop   160741 2023-03-21 09:21:52 opensaml-soap-api-3.3.0.jar
-rwxr-x--- 1 dsop dsop    45731 2023-03-21 09:21:54 opensaml-xacml-api-3.3.0.jar
-rwxr-x--- 1 dsop dsop   200471 2023-03-21 09:21:54 opensaml-xacml-impl-3.3.0.jar
-rwxr-x--- 1 dsop dsop     8304 2023-03-21 09:21:54 opensaml-xacml-saml-api-3.3.0.jar
-rwxr-x--- 1 dsop dsop    25797 2023-03-21 09:21:54 opensaml-xacml-saml-impl-3.3.0.jar
-rwxr-x--- 1 dsop dsop   206288 2023-03-21 09:21:52 opensaml-xmlsec-api-3.3.0.jar
-rwxr-x--- 1 dsop dsop   292460 2023-03-21 09:21:54 opensaml-xmlsec-impl-3.3.0.jar
-rwxr-x--- 1 dsop dsop     7653 2023-03-20 22:37:40 opentest4j-1.2.0.jar
-rwxr-x--- 1 dsop dsop   209862 2023-03-21 09:21:48 pinyin4j-2.5.0.jar
-rwxr-x--- 1 dsop dsop   596435 2023-03-21 09:55:16 protobuf-java-2.6.0.jar
-rwxr-x--- 1 dsop dsop    11369 2023-03-21 09:21:48 reactive-streams-1.0.3.jar
-rwxr-x--- 1 dsop dsop  1527123 2023-03-21 09:21:48 reactor-core-3.3.0.RELEASE.jar
-rwxr-x--- 1 dsop dsop   170138 2023-03-21 09:21:50 reactor-extra-3.3.1.RELEASE.jar
-rwxr-x--- 1 dsop dsop    86722 2023-03-21 09:21:50 ribbon-2.3.0.jar
-rwxr-x--- 1 dsop dsop    83812 2023-03-21 09:21:50 ribbon-core-2.3.0.jar
-rwxr-x--- 1 dsop dsop    17917 2023-03-21 09:21:50 ribbon-eureka-2.3.0.jar
-rwxr-x--- 1 dsop dsop    54590 2023-03-21 09:21:50 ribbon-httpclient-2.3.0.jar
-rwxr-x--- 1 dsop dsop   162297 2023-03-21 09:21:50 ribbon-loadbalancer-2.3.0.jar
-rwxr-x--- 1 dsop dsop    40770 2023-03-21 09:22:06 ribbon-transport-2.3.0.jar
-rwxr-x--- 1 dsop dsop  1159165 2023-03-21 09:21:50 rxjava-1.3.8.jar
-rwxr-x--- 1 dsop dsop   402675 2023-03-21 09:22:06 rxnetty-0.4.9.jar
-rwxr-x--- 1 dsop dsop    53987 2023-03-21 09:22:06 rxnetty-contexts-0.4.9.jar
-rwxr-x--- 1 dsop dsop    29155 2023-03-21 09:22:06 rxnetty-servo-0.4.9.jar
-rwxr-x--- 1 dsop dsop   226049 2023-03-21 09:22:06 servo-core-0.12.21.jar
-rwxr-x--- 1 dsop dsop    41203 2022-09-01 20:23:58 slf4j-api-1.7.25.jar
-rwxr-x--- 1 dsop dsop   303487 2023-03-21 09:22:04 snakeyaml-1.25.jar
-rwxr-x--- 1 dsop dsop   148661 2023-03-21 10:45:06 spring-amqp-2.2.3.RELEASE.jar
-rwxr-x--- 1 dsop dsop   372716 2023-03-21 09:21:52 spring-aop-5.2.3.RELEASE.jar
-rwxr-x--- 1 dsop dsop   684706 2023-03-21 09:21:52 spring-beans-5.2.3.RELEASE.jar
-rwxr-x--- 1 dsop dsop  1042868 2023-03-21 09:21:50 spring-boot-2.2.3.RELEASE.jar
-rwxr-x--- 1 dsop dsop  1389946 2023-03-21 09:21:50 spring-boot-autoconfigure-2.2.3.RELEASE.jar
-rwxr-x--- 1 dsop dsop      397 2023-03-21 09:21:50 spring-boot-starter-2.2.3.RELEASE.jar
-rwxr-x--- 1 dsop dsop      404 2023-03-21 10:45:06 spring-boot-starter-amqp-2.2.3.RELEASE.jar
-rwxr-x--- 1 dsop dsop      402 2023-03-21 09:21:50 spring-boot-starter-aop-2.2.2.RELEASE.jar
-rwxr-x--- 1 dsop dsop      403 2023-03-21 09:21:50 spring-boot-starter-cache-2.2.2.RELEASE.jar
-rwxr-x--- 1 dsop dsop      410 2023-03-21 09:21:48 spring-boot-starter-data-redis-2.2.3.RELEASE.jar
-rwxr-x--- 1 dsop dsop      404 2023-03-21 09:27:50 spring-boot-starter-jdbc-2.2.3.RELEASE.jar
-rwxr-x--- 1 dsop dsop      403 2023-03-21 09:21:50 spring-boot-starter-json-2.2.3.RELEASE.jar
-rwxr-x--- 1 dsop dsop     4773 2023-03-30 12:55:16 spring-boot-starter-log4j2-2.7.2.jar
-rwxr-x--- 1 dsop dsop      402 2023-03-21 09:21:50 spring-boot-starter-test-2.2.3.RELEASE.jar
-rwxr-x--- 1 dsop dsop      406 2023-03-21 09:21:50 spring-boot-starter-validation-2.2.3.RELEASE.jar
-rwxr-x--- 1 dsop dsop      403 2023-03-21 09:21:50 spring-boot-starter-web-2.2.3.RELEASE.jar
-rwxr-x--- 1 dsop dsop   209637 2023-03-21 09:21:50 spring-boot-test-2.2.3.RELEASE.jar
-rwxr-x--- 1 dsop dsop   157689 2023-03-21 09:21:50 spring-boot-test-autoconfigure-2.2.3.RELEASE.jar
-rwxr-x--- 1 dsop dsop   211512 2023-03-21 09:21:50 spring-cloud-commons-2.2.1.RELEASE.jar
-rwxr-x--- 1 dsop dsop   122771 2023-03-21 09:21:50 spring-cloud-context-2.2.1.RELEASE.jar
-rwxr-x--- 1 dsop dsop    55376 2023-03-21 09:21:50 spring-cloud-loadbalancer-2.2.1.RELEASE.jar
-rwxr-x--- 1 dsop dsop    15124 2023-03-21 09:21:50 spring-cloud-netflix-archaius-2.2.1.RELEASE.jar
-rwxr-x--- 1 dsop dsop   111139 2023-03-21 09:21:50 spring-cloud-netflix-eureka-client-2.2.1.RELEASE.jar
-rwxr-x--- 1 dsop dsop    44705 2023-03-21 09:21:50 spring-cloud-netflix-hystrix-2.2.1.RELEASE.jar
-rwxr-x--- 1 dsop dsop   109717 2023-03-21 09:21:50 spring-cloud-netflix-ribbon-2.2.1.RELEASE.jar
-rwxr-x--- 1 dsop dsop   131436 2023-03-21 09:21:50 spring-cloud-openfeign-core-2.2.1.RELEASE.jar
-rwxr-x--- 1 dsop dsop     2733 2023-03-21 09:21:50 spring-cloud-starter-2.2.1.RELEASE.jar
-rwxr-x--- 1 dsop dsop     2763 2023-03-21 09:21:50 spring-cloud-starter-loadbalancer-2.2.1.RELEASE.jar
